,Store Name,State,City,Address,Estimated Population,Per Capita Income,Malls,buyers count,potential location,Norm_Potential,Norm_Stores,Priority Index
849,"Zudio - Ambedkar Road, Ghaziabad",Uttar Pradesh,Ghaziabad,"Next to Pannalal Shyamlal Hospital, II-F-173, Near kalka Garhi Chowk, Ambedkar Road, Ghaziabad - 201001",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
850,"ZUDIO - ARADHYAM SHOPPING MALL, UTTAR PRADESH",Uttar Pradesh,Ghaziabad,"Khasra No 358, 462, 493 & 494, Pasonda, Ghaziabad - 201005",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
851,"Zudio - AU Family Hub, Ghaziabad",Uttar Pradesh,Ghaziabad,"Plot Commercial 1, Aditya World City Road, Near AU Family hub, Wave City, Ghaziabad - 201002",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
852,"Zudio - Hindon Metro, Ghaziabad",Uttar Pradesh,Ghaziabad,"Hindon River, Near Metro Station Hindon River, Sewa Nagar, Ghaziabad - 201003",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
853,"ZUDIO - The South Fields, Ghaziabad",Uttar Pradesh,Ghaziabad,"Khasra No - 1108, Noor Nagar, Raj Nagar Extension, Ghaziabad - 201017",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
854,"Zudio - Sector 4B Vasundhara, Ghaziabad",Uttar Pradesh,Ghaziabad,"Plot No 20, Maharaja Agarsain Marg, Sector 4B, Vasundhara , Ghaziabad - 201012",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
855,"Zudio - Siddharth Vihar, Ghaziabad",Uttar Pradesh,Ghaziabad,"Plot No 4 BS-2/3, Siddhart Vihar Yojna, Near Apex The Kremlin 2, Siddhart Vihar , Ghaziabad - 201014",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
856,"Zudio - City Centre Mall, Ghaziabad",Uttar Pradesh,Ghaziabad,"Near Katori Mill Compound, Mohan Nagar , Ghaziabad - 201007",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
857,"Zudio - Rajender Nagar, Ghaziabad",Uttar Pradesh,Ghaziabad,"Mohan House, Plot No 73, Sector 5, Sahibabad, Ghaziabad - 201006",4681645,90000,1,2340822.5,87.2,0.877263581,0.585185185,0.292078396
858,"Zudio - Krishna Commercial Complex, Gonda",Uttar Pradesh,Gonda,"Plot No 887, Lucknow Gonda Highway, Near Rajendra Lohri Chauraha, Pathwalia, Gonda - 271001",3433919,90000,1,1716959.5,51.6,0.519114688,0.585185185,-0.066070497
859,Zudio - Gorakhpur,Uttar Pradesh,Gorakhpur,"Near H N Singh Chowk, Basharatpur Medical College Road, Gorakhpur - 273004",4440895,90000,1,2220447.5,37.2,0.374245473,0.585185185,-0.210939712
860,"Zudio - Gorakhnath Mandir, Gorakhpur",Uttar Pradesh,Gorakhpur,"Gorakhnath Road, Lachhipur, Gorakhpur - 273015",4440895,90000,1,2220447.5,37.2,0.374245473,0.585185185,-0.210939712
861,"Zudio - Devki Towers, Gorakhpur",Uttar Pradesh,Gorakhpur,"Azari No 12, Devki Towers, Taramandal Road, Bhagat Chauraha, Budh Vihar Colony, Gorakhpur - 273016",4440895,90000,1,2220447.5,37.2,0.374245473,0.585185185,-0.210939712
862,"Zudio- Civil Lines, Gorakhpur",Uttar Pradesh,Gorakhpur,"ARBIT 7, Opposite Hotel Park Regency, Park Road, Civil Lines, Gorakhpur - 273001",4440895,90000,1,2220447.5,37.2,0.374245473,0.585185185,-0.210939712
863,"ZUDIO - KB Mart, Greater Noida",Uttar Pradesh,Greater Noida,"Plot No. C- 1&2, KB Mart, Knowledge Park-2, Gautam Buddha Nagar, Greater, Greater Noida - 201310",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
864,"Zudio - Omaxe CP Mall, Greater Noida",Uttar Pradesh,Greater Noida,"Upper Ground Floor, 58, Omaxe Connaught Place Mall, 7th Meridian Road, Beta II, Greater Noida - 201308",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
865,"Zudio - Boulevard Walk, Noida",Uttar Pradesh,Greater Noida,"Plot No C2, Haibatpur, Sector 4, Greater Noida - 201016",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
866,"Zudio - Apex Park Square, Noida",Uttar Pradesh,Greater Noida,"Plot No C-3A, Sector 16B, Panchsheel Greens, Gautam Buddha Nagar , Greater Noida - 201318",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
867,"Zudio - The Grand Venice Mall, Greater Noida",Uttar Pradesh,Greater Noida,"Plot No SH3, Block B, Industrial Area, Near Pari Chowk, Surajpur Site 4, Greater Noida - 201308",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
868,"ZUDIO - Ithum Galleria Mall, Noida",Uttar Pradesh,Greater Noida,"Ithum Galleria Mall Near Delta Metro Station, Greater Noida - 201310",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
869,"Zudio - Chamri, Hapur",Uttar Pradesh,Hapur,"Khasra No-707, Delhi Road, NH-24, Hapur Rd, Hapur - 245101",1338211,90000,1,669105.5,26.8,0.269617706,0.585185185,-0.315567479
870,"Zudio - Lucknow Road, Hardoi",Uttar Pradesh,Hardoi,"Shop No 391, Lucknow Road, Near Bajaj Super Wheels, Industrial Area , Hardoi - 241001",1338211,90000,1,669105.5,26.8,0.269617706,0.585185185,-0.315567479
871,Zudio - Jhansi Civil Lines,Uttar Pradesh,Jhansi,"Jai Commercial Complex, 362, Dainik Jagran, Jhansi - 284001",1998603,90000,1,999301.5,62,0.623742455,0.585185185,0.03855727
872,"Zudio - Kanpur Road, Jhansi",Uttar Pradesh,Jhansi,"14 A, Near Medical College, Bundelkhand University, Jhansi - 284128",4581268,90000,1,2290634,61,0.613682093,0.585185185,0.028496907
873,"Zudio - Gumti No 05, Kanpur",Uttar Pradesh,Kanpur,"107/3-B.A, Dwaripuri, GT Rd, Kanpur - 208012",4581268,90000,1,2290634,61,0.613682093,0.585185185,0.028496907
874,"ZUDIO - COMPANY BAGH, KANPUR",Uttar Pradesh,Kanpur,"3/14, Satraj Infra, Vishnupuri, Kanpur - 208002",4581268,90000,1,2290634,61,0.613682093,0.585185185,0.028496907
875,"Zudio - My Square, Kanpur",Uttar Pradesh,Kanpur,"Plot No 55A, Lal Bungalow Road, Near Rajratan Lalbangla, Krishna Nagar , Kanpur - 208007",4581268,90000,1,2290634,61,0.613682093,0.585185185,0.028496907
876,"ZUDIO - Awasvikas, Kanpur",Uttar Pradesh,Kanpur,"1/23, Awasvikas, Yojana - 3, Kalyanpur, Kanpur - 208017",4581268,90000,1,2290634,61,0.613682093,0.585185185,0.028496907
877,"ZUDIO - Rajapur Kothi, Lakhimpur",Uttar Pradesh,Lakhimpur,"No.1, Near Nidan Hospital, Lakhimpur Kheri, Lakhimpur - 262701",4021243,90000,1,2010621.5,46,0.46277666,0.585185185,-0.122408525
878,"ZUDIO - EMERALD MALL, LUCKNOW",Uttar Pradesh,Lucknow,"CP 138, Power House Chauraha, Ashiyana, Lucknow - 226012",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
879,"ZUDIO - Lulu Mall, Lucknow",Uttar Pradesh,Lucknow,"Amar Shaheed Path, Golf City, Lucknow - 226030",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
880,"ZUDIO - One Awadh Mall, Lucknow",Uttar Pradesh,Lucknow,"384, Gomti Nagar Road, Vibhuti Khand, Lucknow - 226010",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
881,"ZUDIO - Phoenix United Mall, Lucknow",Uttar Pradesh,Lucknow,"lower ground floor, Kanpur rd, Sector - B, Bargawan, Alambagh, Lucknow - 226012",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
882,"ZUDIO ÃÂ¢ÃÂÃÂ Rajajipuram, Lucknow",Uttar Pradesh,Lucknow,"12/Com/101-A, Sector - 12, Rajajipuram, Lucknow - 226017",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
883,"Zudio - Tiwariganj, Lucknow",Uttar Pradesh,Lucknow,"Tiwariganj, No - 407, Near ramswaroop college, Uttardhona, Faizabad Road, Lucknow - 226028",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
884,"Zudio - Raebareli Road, Lucknow",Uttar Pradesh,Lucknow,"Plot No- 4B/com3, Sector 4, Vrindavan Colony, Rai Bareilly , Lucknow - 226014",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
885,"ZUDIO - VIRAT KHAND ROAD, LUCKNOW",Uttar Pradesh,Lucknow,"Near Chandan Hospital, Virat Khand Road, Gomti Nagar , Lucknow - 226010ÃÂ ",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
886,"ZUDIO - SHALIMAR GATEWAY MALL, LUCKNOW",Uttar Pradesh,Lucknow,"Near Alambagh Bus Stand, Sardari Khera, Kanpur Road , Lucknow - 226005",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
887,"Zudio - ENG Crossing, Lucknow",Uttar Pradesh,Lucknow,"CP-50(A), Sitapur road Yoj, sector- E, Jankipuram, Lucknow - 226021",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
888,"Zudio - Mohanlalganj, Lucknow",Uttar Pradesh,Lucknow,"Gata No 812, 813, Shivam Market, Mau, Rai Bareli Road, Opposite Reliance Trends, Mohanlalganj, Lucknow - 226301",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
889,"Zudio ÃÂ¢ÃÂÃÂ Star City Walk, Lucknow",Uttar Pradesh,Lucknow,"Plot No CP 1/1, Near Omi Super Speciality Hospital, Sector I, Pakri Ka Pul, Ashiyana, Lucknow - 226012",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
890,"ZUDIO - Indira Nagar, Lucknow",Uttar Pradesh,Lucknow,"Viniraj Tower, A2 Indira Nagar, Lucknow - 226016",4589838,90000,1,2294919,3,0.030181087,0.585185185,-0.555004099
891,"ZUDIO - BTS Option, Mathura",Uttar Pradesh,Mathura,"99 & 3, C, Krishna Nagar, Mathura - 281004",2547184,90000,1,1273592,10.6,0.106639839,0.585185185,-0.478545346
892,"ZUDIO - Dampier Nagar, Mathura",Uttar Pradesh,Mathura,"1452, Bharatpur Gate, Opp. Ram Bhavan, Radhakunj, Mathura - 281001",2547184,90000,1,1273592,10.6,0.106639839,0.585185185,-0.478545346
893,"ZUDIO - PVS MALL, MEERUT",Uttar Pradesh,Meerut,"PVS Road, I Block, Shastri Nagar, Meerut - 250004",3443689,90000,1,1721844.5,13.6,0.136820926,0.585185185,-0.44836426
894,"Zudio - Kaustubh, Moradabad",Uttar Pradesh,Moradabad,"Ground Floor, Delhi Road, Near Amar Ujala Press, Vikas Colony, Buddhi Vihar , Moradabad - 244001",3443689,90000,1,1721844.5,13.6,0.136820926,0.585185185,-0.44836426
895,"Zudio - Central 50, Sector 50, Noida",Uttar Pradesh,Noida,"Central 50- Westway City Centre LLP, Commercial 04, Sector 50, Noida - 201303",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
896,"ZUDIO - GIP Mall, Noida",Uttar Pradesh,Noida,"Shop No. - 37-38, Plot No.: A-2, Sector-38 A, Noida - 201301",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
897,"Zudio - Sector 49, Noida",Uttar Pradesh,Noida,"Chandra Complex, A50 A Gali no 12, Hindon Vihar, Sector 49, Salarpur, Noida - 201301",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
898,"Zudio - Sector 132, Noida",Uttar Pradesh,Noida,"A-8,Yamuna Expressway, Opposite to 33 KV Power, Sector 132, Noida - 201304",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
899,"ZUDIO - KESHAV IT PARK, NOIDA",Uttar Pradesh,Noida,"A - 19, Sector 137, Keshav IT Park , Noida - 201305",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
900,"ZUDIO - ARTHA MART, NOIDA",Uttar Pradesh,Noida,"21, Techzone, IV Greater Noida, West , Noida - 201306",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
901,"ZUDIO - SEVEN STAR INSOFT, NOIDA",Uttar Pradesh,Noida,"B-23, Sector - 62 , Noida - 201309ÃÂ ",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
902,"ZUDIO - Central Market, Noida",Uttar Pradesh,Noida,"West Way Realty LLP, Plot No C 01, Near Amrapali Zodiac, Sector 120, Maharishi Nagar, Gautam Buddha Nagar, Noida - 201301",1648115,90000,1,824057.5,69.2,0.696177062,0.585185185,0.110991877
903,"ZUDIO - The Palace Cinema, Prayagraj",Uttar Pradesh,Prayagraj,"Mahatma Gandhi Marg, Prayagraj - 211001",5954391,90000,1,2977195.5,34.8,0.350100604,0.585185185,-0.235084582
904,"Zudio - Delhi Road, Saharanpur",Uttar Pradesh,Saharanpur,"109/1, Near Hotel The Oasis, Delhi Rd, Milk Waziuddinpur, Saharanpur - 247001",3466382,90000,1,1733191,29.4,0.295774648,0.585185185,-0.289410537
905,"Zudio - I-Generation Mega Mall, Chandausi",Uttar Pradesh,Sambhal,"I-Generation Mega Mall, Near Gyanwati Banquet Hall, Chandausi Road, Chandausi, Sambhal - 244412",2216569,90000,1,1108284.5,41.6,0.418511066,0.585185185,-0.166674119
906,"Zudio - Shuklaganj, Unnao",Uttar Pradesh,Unnao,"Eminance Tower, Near Saraswati Talkies, Rajdhani Marg, Shukla Ganj, Unnao - 209861",3108367,90000,1,1554183.5,20.4,0.205231388,0.585185185,-0.379953797
907,"ZUDIO - Shivpur, Varanasi",Uttar Pradesh,Varanasi,"Airport Road, Plot No. 102, Bharlai, Varanasi - 221003",3676841,90000,1,1838420.5,4.8,0.048289738,0.585185185,-0.536895447
908,"ZUDIO - Dhanushree Complex, Varanasi",Uttar Pradesh,Varanasi,"Ground floor, D.57/3-1, 2, 3, Dhanushree Complex Sigra, Siddhgiri, Varanasi - 221010",3676841,90000,1,1838420.5,4.8,0.048289738,0.585185185,-0.536895447
909,"ZUDIO - Bhelupur, Varanasi",Uttar Pradesh,Varanasi,"Gunjan complex, B20/44, A-2, Varanasi - 221010",3676841,90000,1,1838420.5,4.8,0.048289738,0.585185185,-0.536895447
910,"ZUDIO - DIG Colony, Varanasi",Uttar Pradesh,Varanasi,"DIG Colony, Near Income Tax Office, S-8/108, C-1,2,3,4, Varanasi - 221002",3676841,90000,1,1838420.5,4.8,0.048289738,0.585185185,-0.536895447
911,"Zudio - Bansuri Square, Agra",Uttar Pradesh,Agra,"Fatehabad Road, Near Taj East Gate Metro, Tajganj, Agra - 282006",3676841,90000,1,1838420.5,4.8,0.048289738,0.585185185,-0.536895447
912,"Zudio - Chakrata Road, Dehradun",Uttarakhand,Dehradun,"FOUR M Lifestyle LLP, Property no. 52/33,( Khasra No. 1241 Min) Chakrata Road, Dehradun - 248001",1696694,210000,1,848347,16.6,0.167002012,0.066666667,0.100335345
913,"Zudio - Rajpur Road, Dehradun",Uttarakhand,Dehradun,"Shivika Towers, Municipal Number 84, 263/610, Rajpur Road, Dehradun - 248001",1696694,210000,1,848347,16.6,0.167002012,0.066666667,0.100335345
914,"Zudio - Araghar Chowk, Dehradun",Uttarakhand,Dehradun,"Municipal No-82, Araghar Chowk, Haridwar Road, Dehradun - 248001",1696694,210000,1,848347,16.6,0.167002012,0.066666667,0.100335345
915,"ZUDIO - Dehradun, Uttarakhand",Uttarakhand,Dehradun,"Plot no 141, Rajpur Road, Dehradun - 248001",1696694,210000,1,848347,16.6,0.167002012,0.066666667,0.100335345
916,"Zudio - Haridwar Bypass Road, Dehradun",Uttarakhand,Dehradun,"Opposite Decathlon, Ajabpur Kalan , Dehradun - 248001ÃÂ ",1696694,210000,1,848347,16.6,0.167002012,0.066666667,0.100335345
917,"ZUDIO- Crossroads Mall, Dehradun",Uttarakhand,Dehradun,"Opposite Nany Bakery, U01 F01, Old Surve, Dehradun - 248001",1696694,210000,1,848347,16.6,0.167002012,0.066666667,0.100335345
918,"Zudio - Nainital Road, Haldwani",Uttarakhand,Haldwani,"The Satyartha, Khet No.637 KA, 638 KHA, 638 GHA & 640 GA, Nainital Road, Haldwani - 263139",232095,210000,1,116047.5,57.2,0.575452716,0.066666667,0.50878605
919,"ZUDIO ÃÂ¢ÃÂÃÂ RANIPUR, HARIDWAR",Uttarakhand,Haridwar,"Plot No. 392, Near Chandra Charya Chawk, Haridwar - 249401",232095,210000,1,116047.5,57.2,0.575452716,0.066666667,0.50878605
920,"ZUDIO - Shoppers Street, Rudrapur",Uttarakhand,Rudrapur,"15/1, Kalyani View, Kichha Bypass Road, Rudrapur - 263153",154554,210000,1,77277,32.6,0.327967807,0.066666667,0.26130114
921,"ZUDIO - The Metropolis Mall, Rudrapur",Uttarakhand,Rudrapur,"Indira Chowk, Pant Nagar, Rudrapur - 263153",154554,210000,1,77277,32.6,0.327967807,0.066666667,0.26130114
922,"ZUDIO - Sentrum Mall, Asansol",West Bengal,Asansol,"First floor, Shristi Nagar Road, Asansol - 713305",1243008,150000,1,621504,5,0.050301811,0.333333333,-0.283031522
923,"Zudio - College More, Balurghat",West Bengal,Balurghat,"Plot No 187/C/172, Rina Road, Near Balurghat College, Shibtali, Balurghat - 733101",153279,150000,1,76639.5,67.6,0.680080483,0.333333333,0.34674715
924,"Zudio - GT Road, Bardhaman",West Bengal,Bardhaman,"Plot No 561 and 562, Grand Trunk Road, Near Alisha Bus Terminal, Alisha, Bardhaman - 713103",7717563,150000,1,3858781.5,38,0.382293763,0.333333333,0.048960429
925,"Zudio - Wireless More, Barrackpore",West Bengal,Barrackpore,"Barrackpur Cantonment, Royal Park, Patulia , Barrackpore - 700121",7717563,150000,1,3858781.5,38,0.382293763,0.333333333,0.048960429
926,"Zudio - Khagrabari, Cooch Behar",West Bengal,Cooch Behar,"PRM Bonani, North, Near City Mall, NH31, Khagrabari, Cooch Behar - 736179",77935,150000,1,38967.5,61.2,0.615694165,0.333333333,0.282360832
927,"Zudio - Joygachi, Habra",West Bengal,Habra,"177/127, Jessore Road, Habra, Habra - 743263",147221,150000,1,73610.5,32.8,0.329979879,0.333333333,-0.003353454
928,"ZUDIO - Shibpur, Howrah",West Bengal,Howrah,"493/C/B, G. T. Road, P. O. & P. S., Howrah - 711102",4850029,150000,1,2425014.5,17.6,0.177062374,0.333333333,-0.156270959
929,"Zudio - Liluah, Kolkata",West Bengal,Howrah,"Vaishnavi 266B, GT Road, Howrah - 711204",4850029,150000,1,2425014.5,17.6,0.177062374,0.333333333,-0.156270959
930,"ZUDIO - Forum Rangoli Mall, Howrah",West Bengal,Howrah,"Shop No. A-002, A-103, 212 Girish Ghosh Road, Belur, Howrah - 711202",4850029,150000,1,2425014.5,17.6,0.177062374,0.333333333,-0.156270959
931,"ZUDIO - Cosmos Circle, Jalpaiguri",West Bengal,Jalpaiguri,"221 & 222, Cosmos Circle, Siliguri Road, Kadamtala More, Jalpaiguri - 735101",3869675,150000,1,1934837.5,5.2,0.052313883,0.333333333,-0.28101945
932,"Zudio - Malancha, Kharagpur",West Bengal,Kharagpur,"Shreya Heights 694/A/486, Malancha Main Road, District ÃÂ¢ÃÂÃÂ Paschim Midnapore, Kharagpur - 721304",207604,150000,1,103802,62.6,0.629778672,0.333333333,0.296445339
933,"ZUDIO - Garden Reach, Kolkata",West Bengal,Kolkata,"Near Shriram Industries & Exports, 43/1, Garden Reach Road, Badartala, Rajabagan Dock Yard, Metiabruz, Kolkata - 700044",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
934,"ZUDIO - Rathindra Cinema, Kolkata",West Bengal,Kolkata,"Rathindra Cinema Hall,Block-D/32, No. 2 Deshabondhu Nagar, Sodepur, Khardaha, Kolkata - 700114",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
935,"ZUDIO - Martin Impala, Kolkata",West Bengal,Kolkata,"79/A, Jessore Road, Kolkata - 700048",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
936,"ZUDIO - Axis Mall, Kolkata",West Bengal,Kolkata,"Plot No CF9, Action Area 1C, New Town, Kolkata - 700156",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
937,"Zudio - Rajarhat, Kolkata",West Bengal,Kolkata,"PS IXL Building, Ground floor, Chinar Park, Newtown., Kolkata - 700136",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
938,"Zudio - Park Street, Kolkata",West Bengal,Kolkata,"Bangur BFL Estate, 31 Chowringee Road, Kolkata - 700016",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
939,"ZUDIO - Baranagar, Kolkata",West Bengal,Kolkata,"7/6 Vivekananda Road, Dunlop, Kolkata - 700035",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
940,"ZUDIO - Naihati, Kolkata",West Bengal,Kolkata,"350 Rishi Bankim Chandra Rd, Post Garifa Naihati 24 PGS North, Kolkata - 743166",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
941,"ZUDIO ÃÂ¢ÃÂÃÂ SODEPUR, KOLKATA",West Bengal,Kolkata,"11, Barrackpore Trunk Rd, Sukchar, Ward 2 Opposite Merlin Maximus, Sodepur, Kolkata - 700115",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
942,"ZUDIO - Fort Barlow, Kolkata",West Bengal,Kolkata,"59C, Chowringhee Road, Kolkata - 700020",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
943,"Zudio - Lake Mall, Kolkata",West Bengal,Kolkata,"Rashbehari Avenue, P.S. Tollygunge, Lake Market, Kalighat, Kolkata - 700029",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
944,"Zudio - Madhyamgram, Kolkata",West Bengal,Kolkata,"Tirath Divine, Uday Rajpur, Chowmantha, Kolkata - 700129",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
945,"Zudio - Southern Woods, Kolkata",West Bengal,Kolkata,"432, Garia-Baruipur Road, Opposite Kreation Hair Studio & Academy, Narendrapally, Garia , Kolkata - 700103",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
946,"Zudio - Barrackpore, Kolkata",West Bengal,Kolkata,"Atindra Cinema Hall, 91 (73), Ghoshpara Road, Airport area Barrackpore, Kolkata - 700120",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
947,"Zudio - Hatibagan, Kolkata",West Bengal,Kolkata,"Shri Aurobindo Sarani Road, Near Police Station Burtolla, Hati Bagan, kolkata - 700006",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
948,"ZUDIO - KANCHRAPARA, KOLKATA",West Bengal,Kolkata,"Plot Number 1782, Near MAX Showroom, Kanchrapara, District North 24 Parganas , Kolkata - 743145ÃÂ ",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
949,"ZUDIO - Chandannagar, Hooghly",West Bengal,Kolkata,"545/A, Rash Behari Ave, Bagbazar, Kolupukur Panchanantala, Chandannagar, Kolkata - 112136",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
950,"Zudio - Rishra, Hooghly",West Bengal,Kolkata,"100 Grand Trunk Road, Beside Govind Steel Company, Rishra, Kolkata - 712248",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
951,"Zudio - Dankuni, Kolkata",West Bengal,Kolkata,"Gobra, Old Benaras Road, Near New Moghal Empire, Kalipur, Kolkata - 712311",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
952,"Zudio - Maitra Bagan, Basirhat",West Bengal,Kolkata,"Maitra Bagan, Near Smart Bazaar, Taki Road, Basirhat, Kolkata - 743412",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
953,"Zudio - Amtala, Kolkata",West Bengal,Kolkata,"Diamond Harbour Road, Near Reliance Digital, Amtala, Udayrampur, Kolkata - 743503",4580544,150000,1,2290272,26.6,0.267605634,0.333333333,-0.0657277
